node_id,haplotype_count,path_fraction,predecessor_consistency,successor_consistency,local_consistency,consistency_score,status
n9400,4,1.0,1.0,1.0,1.0,1.0,shared
n9401,4,1.0,1.0,1.0,1.0,1.0,shared
n9402,4,1.0,1.0,1.0,1.0,1.0,shared
n9403,4,1.0,1.0,1.0,1.0,1.0,shared
n9404,3,0.75,1.0,1.0,1.0,0.9375,shared
n9405,4,1.0,1.0,1.0,1.0,1.0,shared
n9406,4,1.0,1.0,1.0,1.0,1.0,shared
n9407,4,1.0,1.0,1.0,1.0,1.0,shared
n9408,4,1.0,1.0,1.0,1.0,1.0,shared
n9409,4,1.0,1.0,1.0,1.0,1.0,shared
n9410,4,1.0,1.0,1.0,1.0,1.0,shared
n9411,4,1.0,1.0,1.0,1.0,1.0,shared
n9412,4,1.0,1.0,1.0,1.0,1.0,shared
n9413,4,1.0,1.0,1.0,1.0,1.0,shared
n9414,4,1.0,1.0,1.0,1.0,1.0,shared
n9415,4,1.0,1.0,1.0,1.0,1.0,shared
n9416,4,1.0,1.0,1.0,1.0,1.0,shared
n9417,4,1.0,1.0,1.0,1.0,1.0,shared
n9418,4,1.0,1.0,1.0,1.0,1.0,shared
n9419,3,0.75,1.0,1.0,1.0,0.9375,shared
n9420,4,1.0,1.0,1.0,1.0,1.0,shared
n9421,4,1.0,1.0,1.0,1.0,1.0,shared
n9422,4,1.0,1.0,1.0,1.0,1.0,shared
n9423,3,0.75,1.0,1.0,1.0,0.9375,shared
n9424,4,1.0,1.0,1.0,1.0,1.0,shared
n9425,4,1.0,1.0,1.0,1.0,1.0,shared
n9426,4,1.0,1.0,1.0,1.0,1.0,shared
n9427,3,0.75,1.0,1.0,1.0,0.9375,shared
n9428,4,1.0,1.0,1.0,1.0,1.0,shared
n9429,4,1.0,1.0,1.0,1.0,1.0,shared
n9430,4,1.0,1.0,1.0,1.0,1.0,shared
n9431,4,1.0,1.0,1.0,1.0,1.0,shared
n9432,4,1.0,1.0,1.0,1.0,1.0,shared
n9433,4,1.0,1.0,1.0,1.0,1.0,shared
n9434,3,0.75,1.0,1.0,1.0,0.9375,shared
n9435,4,1.0,1.0,1.0,1.0,1.0,shared
n9436,4,1.0,1.0,1.0,1.0,1.0,shared
n9437,3,0.75,1.0,1.0,1.0,0.9375,shared
n9438,4,1.0,1.0,1.0,1.0,1.0,shared
n9439,4,1.0,1.0,1.0,1.0,1.0,shared
n9440,3,0.75,1.0,1.0,1.0,0.9375,shared
n9441,4,1.0,1.0,1.0,1.0,1.0,shared
n9442,4,1.0,1.0,1.0,1.0,1.0,shared
n9443,4,1.0,1.0,1.0,1.0,1.0,shared
n9444,3,0.75,1.0,1.0,1.0,0.9375,shared
n9445,4,1.0,1.0,1.0,1.0,1.0,shared
n9446,4,1.0,1.0,1.0,1.0,1.0,shared
n9447,4,1.0,1.0,1.0,1.0,1.0,shared
n9448,4,1.0,1.0,1.0,1.0,1.0,shared
n9449,4,1.0,1.0,1.0,1.0,1.0,shared
n9450,4,1.0,1.0,1.0,1.0,1.0,shared
n9451,4,1.0,1.0,1.0,1.0,1.0,shared
n9452,3,0.75,1.0,1.0,1.0,0.9375,shared
n9453,3,0.75,1.0,1.0,1.0,0.9375,shared
n9454,4,1.0,1.0,1.0,1.0,1.0,shared
n9455,4,1.0,1.0,1.0,1.0,1.0,shared
n9456,3,0.75,1.0,1.0,1.0,0.9375,shared
n9457,4,1.0,1.0,1.0,1.0,1.0,shared
n9458,4,1.0,1.0,1.0,1.0,1.0,shared
n9459,4,1.0,1.0,1.0,1.0,1.0,shared
n9460,4,1.0,1.0,1.0,1.0,1.0,shared
n9461,4,1.0,1.0,1.0,1.0,1.0,shared
n9462,3,0.75,1.0,1.0,1.0,0.9375,shared
n9463,4,1.0,1.0,1.0,1.0,1.0,shared
n9464,4,1.0,1.0,1.0,1.0,1.0,shared
n9465,4,1.0,1.0,1.0,1.0,1.0,shared
n9466,4,1.0,1.0,1.0,1.0,1.0,shared
n9467,4,1.0,1.0,1.0,1.0,1.0,shared
n9468,3,0.75,1.0,1.0,1.0,0.9375,shared
n9469,4,1.0,1.0,1.0,1.0,1.0,shared
n9470,4,1.0,1.0,1.0,1.0,1.0,shared
n9471,3,0.75,1.0,1.0,1.0,0.9375,shared
n9472,3,0.75,1.0,1.0,1.0,0.9375,shared
n9473,4,1.0,1.0,1.0,1.0,1.0,shared
n9474,4,1.0,1.0,1.0,1.0,1.0,shared
n9475,4,1.0,1.0,1.0,1.0,1.0,shared
n9476,4,1.0,1.0,1.0,1.0,1.0,shared
n9477,4,1.0,1.0,1.0,1.0,1.0,shared
n9478,3,0.75,1.0,1.0,1.0,0.9375,shared
n9479,3,0.75,1.0,1.0,1.0,0.9375,shared
n9480,4,1.0,1.0,1.0,1.0,1.0,shared
n9481,4,1.0,1.0,1.0,1.0,1.0,shared
n9482,3,0.75,1.0,1.0,1.0,0.9375,shared
n9483,3,0.75,1.0,1.0,1.0,0.9375,shared
n9484,4,1.0,1.0,1.0,1.0,1.0,shared
n9485,3,0.75,1.0,1.0,1.0,0.9375,shared
n9486,3,0.75,1.0,1.0,1.0,0.9375,shared
n9487,4,1.0,1.0,1.0,1.0,1.0,shared
n9488,4,1.0,1.0,1.0,1.0,1.0,shared
n9489,4,1.0,1.0,1.0,1.0,1.0,shared
n9490,3,0.75,1.0,1.0,1.0,0.9375,shared
n9491,3,0.75,1.0,1.0,1.0,0.9375,shared
n9492,4,1.0,1.0,1.0,1.0,1.0,shared
n9493,4,1.0,1.0,1.0,1.0,1.0,shared
n9494,4,1.0,1.0,1.0,1.0,1.0,shared
n9495,4,1.0,1.0,1.0,1.0,1.0,shared
n9496,4,1.0,1.0,1.0,1.0,1.0,shared
n9497,4,1.0,1.0,1.0,1.0,1.0,shared
n9498,3,0.75,1.0,1.0,1.0,0.9375,shared
n9499,4,1.0,1.0,1.0,1.0,1.0,shared
n9500,3,0.75,1.0,1.0,1.0,0.9375,shared
n9501,4,1.0,1.0,1.0,1.0,1.0,shared
n9502,3,0.75,1.0,1.0,1.0,0.9375,shared
n9503,4,1.0,1.0,1.0,1.0,1.0,shared
n9504,3,0.75,0.6666666666666666,0.3333333333333333,1.0,0.6875,shared
n9505,3,0.75,1.0,1.0,1.0,0.9375,shared
n9506,3,0.75,1.0,1.0,1.0,0.9375,shared
n9507,4,1.0,0.5,0.5,1.0,0.75,shared
n9508,4,1.0,0.5,0.5,1.0,0.75,shared
n9509,4,1.0,1.0,1.0,1.0,1.0,shared
n9510,4,1.0,1.0,1.0,1.0,1.0,shared
n9511,3,0.75,1.0,1.0,1.0,0.9375,shared
n9512,4,1.0,1.0,1.0,1.0,1.0,shared
n9513,4,1.0,0.5714285714285714,0.5714285714285714,1.0,0.7857142857142857,shared
n9514,3,0.75,1.0,1.0,1.0,0.9375,shared
n9515,4,1.0,1.0,1.0,1.0,1.0,shared
n9516,4,1.0,1.0,1.0,1.0,1.0,shared
n9517,4,1.0,1.0,1.0,1.0,1.0,shared
n9518,4,1.0,1.0,1.0,1.0,1.0,shared
n9519,4,1.0,1.0,1.0,1.0,1.0,shared
n9520,4,1.0,1.0,1.0,1.0,1.0,shared
n9521,4,1.0,1.0,1.0,1.0,1.0,shared
n9522,4,1.0,1.0,1.0,1.0,1.0,shared
n9523,3,0.75,1.0,1.0,1.0,0.9375,shared
n9524,3,0.75,1.0,1.0,1.0,0.9375,shared
n9525,3,0.75,1.0,1.0,1.0,0.9375,shared
n9526,4,1.0,1.0,1.0,1.0,1.0,shared
n9527,4,1.0,1.0,1.0,1.0,1.0,shared
n9528,4,1.0,1.0,1.0,1.0,1.0,shared
n9529,3,0.75,1.0,1.0,1.0,0.9375,shared
n9530,4,1.0,1.0,1.0,1.0,1.0,shared
n9531,4,1.0,1.0,1.0,1.0,1.0,shared
n9532,4,1.0,1.0,1.0,1.0,1.0,shared
n9533,3,0.75,1.0,1.0,1.0,0.9375,shared
n9534,4,1.0,1.0,1.0,1.0,1.0,shared
n9535,4,1.0,1.0,1.0,1.0,1.0,shared
n9536,4,1.0,1.0,1.0,1.0,1.0,shared
n9537,3,0.75,1.0,1.0,1.0,0.9375,shared
n9538,4,1.0,1.0,1.0,1.0,1.0,shared
n9539,3,0.75,1.0,1.0,1.0,0.9375,shared
n9540,4,1.0,1.0,1.0,1.0,1.0,shared
n9541,4,1.0,1.0,1.0,1.0,1.0,shared
n9542,3,0.75,1.0,1.0,1.0,0.9375,shared
n9543,4,1.0,1.0,1.0,1.0,1.0,shared
n9544,4,1.0,1.0,1.0,1.0,1.0,shared
n9545,4,1.0,1.0,1.0,1.0,1.0,shared
n9546,4,1.0,1.0,1.0,1.0,1.0,shared
n9547,4,1.0,1.0,1.0,1.0,1.0,shared
n9548,4,1.0,1.0,1.0,1.0,1.0,shared
n9549,4,1.0,1.0,1.0,1.0,1.0,shared
n9550,4,1.0,1.0,1.0,1.0,1.0,shared
n9551,3,0.75,1.0,1.0,1.0,0.9375,shared
n9552,4,1.0,1.0,1.0,1.0,1.0,shared
n9553,4,1.0,1.0,1.0,1.0,1.0,shared
n9554,3,0.75,1.0,1.0,1.0,0.9375,shared
n9555,3,0.75,1.0,1.0,1.0,0.9375,shared
n9556,4,1.0,0.5714285714285714,0.5714285714285714,1.0,0.7857142857142857,shared
n9557,4,1.0,1.0,1.0,1.0,1.0,shared
n9558,4,1.0,1.0,1.0,1.0,1.0,shared
n9559,4,1.0,1.0,1.0,1.0,1.0,shared
n9560,4,1.0,0.36363636363636365,0.36363636363636365,1.0,0.6818181818181819,shared
n9561,4,1.0,0.5,0.5,1.0,0.75,shared
n9562,3,0.75,1.0,1.0,1.0,0.9375,shared
n9563,4,1.0,1.0,1.0,1.0,1.0,shared
n9564,4,1.0,1.0,1.0,1.0,1.0,shared
n9565,3,0.75,1.0,1.0,1.0,0.9375,shared
n9566,3,0.75,1.0,1.0,1.0,0.9375,shared
n9567,4,1.0,1.0,1.0,1.0,1.0,shared
n9568,3,0.75,1.0,1.0,1.0,0.9375,shared
n9569,4,1.0,1.0,1.0,1.0,1.0,shared
n9570,4,1.0,1.0,1.0,1.0,1.0,shared
n9571,4,1.0,1.0,1.0,1.0,1.0,shared
n9572,3,0.75,1.0,1.0,1.0,0.9375,shared
n9573,4,1.0,1.0,1.0,1.0,1.0,shared
n9574,4,1.0,1.0,1.0,1.0,1.0,shared
n9575,4,1.0,1.0,1.0,1.0,1.0,shared
n9576,4,1.0,1.0,1.0,1.0,1.0,shared
n9577,4,1.0,1.0,1.0,1.0,1.0,shared
n9578,4,1.0,1.0,1.0,1.0,1.0,shared
n9579,4,1.0,1.0,1.0,1.0,1.0,shared
n9580,3,0.75,1.0,1.0,1.0,0.9375,shared
n9581,4,1.0,1.0,1.0,1.0,1.0,shared
n9582,3,0.75,1.0,1.0,1.0,0.9375,shared
n9583,3,0.75,1.0,1.0,1.0,0.9375,shared
n9584,4,1.0,1.0,1.0,1.0,1.0,shared
n9585,4,1.0,1.0,1.0,1.0,1.0,shared
n9586,4,1.0,1.0,1.0,1.0,1.0,shared
n9587,4,1.0,1.0,1.0,1.0,1.0,shared
n9588,4,1.0,1.0,1.0,1.0,1.0,shared
n9589,4,1.0,1.0,1.0,1.0,1.0,shared
n9590,3,0.75,1.0,1.0,1.0,0.9375,shared
n9591,4,1.0,1.0,1.0,1.0,1.0,shared
n9592,4,1.0,0.5,1.0,1.0,0.875,shared
n9593,4,1.0,1.0,1.0,1.0,1.0,shared
n9594,4,1.0,1.0,1.0,1.0,1.0,shared
n9595,3,0.75,1.0,1.0,1.0,0.9375,shared
n9596,4,1.0,1.0,1.0,1.0,1.0,shared
n9597,3,0.75,1.0,1.0,1.0,0.9375,shared
n9598,4,1.0,0.5789473684210527,0.3684210526315789,1.0,0.736842105263158,shared
n9599,4,1.0,1.0,1.0,1.0,1.0,shared
n9600,4,1.0,1.0,1.0,1.0,1.0,shared
n9601,3,0.75,1.0,1.0,1.0,0.9375,shared
n9602,4,1.0,1.0,0.5714285714285714,1.0,0.8928571428571428,shared
n9603,4,1.0,1.0,1.0,1.0,1.0,shared
n9604,4,1.0,1.0,1.0,1.0,1.0,shared
n9605,4,1.0,1.0,1.0,1.0,1.0,shared
n9606,4,1.0,1.0,1.0,1.0,1.0,shared
n9607,3,0.75,1.0,1.0,1.0,0.9375,shared
n9608,4,1.0,1.0,1.0,1.0,1.0,shared
n9609,4,1.0,1.0,1.0,1.0,1.0,shared
n9610,4,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,shared
n9611,4,1.0,1.0,1.0,1.0,1.0,shared
n9612,4,1.0,1.0,1.0,1.0,1.0,shared
n9613,4,1.0,1.0,1.0,1.0,1.0,shared
n9614,4,1.0,1.0,1.0,1.0,1.0,shared
n9615,3,0.75,1.0,1.0,1.0,0.9375,shared
n9616,3,0.75,1.0,1.0,1.0,0.9375,shared
n9617,3,0.75,1.0,1.0,1.0,0.9375,shared
n9618,4,1.0,1.0,1.0,1.0,1.0,shared
n9619,4,1.0,1.0,1.0,1.0,1.0,shared
n9620,4,1.0,1.0,1.0,1.0,1.0,shared
n9621,3,0.75,1.0,1.0,1.0,0.9375,shared
n9622,3,0.75,1.0,1.0,1.0,0.9375,shared
n9623,4,1.0,1.0,1.0,1.0,1.0,shared
n9624,3,0.75,1.0,1.0,1.0,0.9375,shared
n9625,4,1.0,0.5,1.0,1.0,0.875,shared
n9626,4,1.0,1.0,1.0,1.0,1.0,shared
n9627,3,0.75,1.0,1.0,1.0,0.9375,shared
n9628,4,1.0,1.0,1.0,1.0,1.0,shared
n9629,3,0.75,1.0,1.0,1.0,0.9375,shared
n9630,3,0.75,1.0,1.0,1.0,0.9375,shared
n9631,3,0.75,1.0,1.0,1.0,0.9375,shared
n9632,4,1.0,1.0,1.0,1.0,1.0,shared
n9633,3,0.75,1.0,1.0,1.0,0.9375,shared
n9634,4,1.0,1.0,1.0,1.0,1.0,shared
n9635,3,0.75,1.0,1.0,1.0,0.9375,shared
n9636,4,1.0,1.0,1.0,1.0,1.0,shared
n9637,3,0.75,1.0,1.0,1.0,0.9375,shared
n9638,3,0.75,1.0,1.0,1.0,0.9375,shared
n9639,4,1.0,1.0,1.0,1.0,1.0,shared
n9640,3,0.75,1.0,1.0,1.0,0.9375,shared
n9641,4,1.0,1.0,1.0,1.0,1.0,shared
n9642,4,1.0,1.0,1.0,1.0,1.0,shared
n9643,3,0.75,1.0,1.0,1.0,0.9375,shared
n9644,4,1.0,1.0,1.0,1.0,1.0,shared
n9645,4,1.0,1.0,1.0,1.0,1.0,shared
n9646,3,0.75,1.0,1.0,1.0,0.9375,shared
n9647,4,1.0,1.0,1.0,1.0,1.0,shared
n9648,3,0.75,1.0,1.0,1.0,0.9375,shared
n9649,4,1.0,1.0,1.0,1.0,1.0,shared
n9650,4,1.0,1.0,1.0,1.0,1.0,shared
n9651,4,1.0,1.0,1.0,1.0,1.0,shared
n9652,4,1.0,1.0,1.0,1.0,1.0,shared
n9653,4,1.0,1.0,1.0,1.0,1.0,shared
n9654,3,0.75,1.0,1.0,1.0,0.9375,shared
n9655,4,1.0,1.0,1.0,1.0,1.0,shared
n9656,4,1.0,1.0,1.0,1.0,1.0,shared
n9657,4,1.0,1.0,1.0,1.0,1.0,shared
n9658,4,1.0,1.0,1.0,1.0,1.0,shared
n9659,4,1.0,1.0,1.0,1.0,1.0,shared
n9660,4,1.0,0.5,0.5,1.0,0.75,shared
n9661,4,1.0,1.0,1.0,1.0,1.0,shared
n9662,4,1.0,1.0,1.0,1.0,1.0,shared
n9663,4,1.0,1.0,1.0,1.0,1.0,shared
n9664,3,0.75,1.0,1.0,1.0,0.9375,shared
n9665,3,0.75,1.0,1.0,1.0,0.9375,shared
n9666,3,0.75,1.0,1.0,1.0,0.9375,shared
n9667,4,1.0,0.5714285714285714,0.5714285714285714,1.0,0.7857142857142857,shared
n9668,4,1.0,1.0,1.0,1.0,1.0,shared
n9669,4,1.0,1.0,1.0,1.0,1.0,shared
n9670,4,1.0,1.0,1.0,1.0,1.0,shared
n9671,4,1.0,1.0,1.0,1.0,1.0,shared
n9672,3,0.75,1.0,1.0,1.0,0.9375,shared
n9673,4,1.0,1.0,1.0,1.0,1.0,shared
n9674,4,1.0,1.0,1.0,1.0,1.0,shared
n9675,4,1.0,1.0,1.0,1.0,1.0,shared
n9676,4,1.0,1.0,1.0,1.0,1.0,shared
n9677,4,1.0,1.0,1.0,1.0,1.0,shared
n9678,3,0.75,1.0,1.0,1.0,0.9375,shared
n9679,4,1.0,1.0,1.0,1.0,1.0,shared
n9680,3,0.75,1.0,1.0,1.0,0.9375,shared
n9681,4,1.0,0.5,0.5,1.0,0.75,shared
n9682,4,1.0,1.0,1.0,1.0,1.0,shared
n9683,3,0.75,1.0,1.0,1.0,0.9375,shared
n9684,4,1.0,0.75,0.5,1.0,0.8125,shared
n9685,4,1.0,1.0,1.0,1.0,1.0,shared
n9686,4,1.0,1.0,1.0,1.0,1.0,shared
n9687,3,0.75,1.0,1.0,1.0,0.9375,shared
n9688,3,0.75,1.0,1.0,1.0,0.9375,shared
n9689,3,0.75,1.0,1.0,1.0,0.9375,shared
n9690,3,0.75,1.0,1.0,1.0,0.9375,shared
n9691,3,0.75,1.0,1.0,1.0,0.9375,shared
n9692,3,0.75,1.0,1.0,1.0,0.9375,shared
n9693,3,0.75,1.0,1.0,1.0,0.9375,shared
n9694,3,0.75,1.0,1.0,1.0,0.9375,shared
n9695,4,1.0,1.0,1.0,1.0,1.0,shared
n9696,4,1.0,1.0,1.0,1.0,1.0,shared
n9697,4,1.0,1.0,1.0,1.0,1.0,shared
n9698,4,1.0,0.5714285714285714,1.0,1.0,0.8928571428571428,shared
n9699,4,1.0,1.0,1.0,1.0,1.0,shared
n9700,3,0.75,1.0,1.0,1.0,0.9375,shared
n9701,3,0.75,1.0,1.0,1.0,0.9375,shared
n9702,4,1.0,1.0,1.0,1.0,1.0,shared
n9703,3,0.75,1.0,1.0,1.0,0.9375,shared
n9704,4,1.0,1.0,1.0,1.0,1.0,shared
n9705,3,0.75,1.0,1.0,1.0,0.9375,shared
n9706,3,0.75,1.0,1.0,1.0,0.9375,shared
n9707,3,0.75,1.0,1.0,1.0,0.9375,shared
n9708,4,1.0,1.0,1.0,1.0,1.0,shared
n9709,3,0.75,1.0,1.0,1.0,0.9375,shared
n9710,3,0.75,1.0,1.0,1.0,0.9375,shared
n9711,4,1.0,1.0,1.0,1.0,1.0,shared
n9712,3,0.75,1.0,1.0,1.0,0.9375,shared
n9713,3,0.75,1.0,1.0,1.0,0.9375,shared
n9714,4,1.0,1.0,1.0,1.0,1.0,shared
n9715,4,1.0,1.0,1.0,1.0,1.0,shared
n9716,4,1.0,1.0,1.0,1.0,1.0,shared
n9717,3,0.75,1.0,1.0,1.0,0.9375,shared
n9718,4,1.0,1.0,1.0,1.0,1.0,shared
n9719,3,0.75,1.0,1.0,1.0,0.9375,shared
n9720,4,1.0,1.0,1.0,1.0,1.0,shared
n9721,4,1.0,1.0,1.0,1.0,1.0,shared
n9722,3,0.75,1.0,1.0,1.0,0.9375,shared
n9723,4,1.0,1.0,1.0,1.0,1.0,shared
n9724,4,1.0,1.0,1.0,1.0,1.0,shared
n9725,4,1.0,1.0,1.0,1.0,1.0,shared
n9726,3,0.75,1.0,1.0,1.0,0.9375,shared
n9727,4,1.0,1.0,1.0,1.0,1.0,shared
n9728,4,1.0,1.0,1.0,1.0,1.0,shared
n9729,4,1.0,1.0,1.0,1.0,1.0,shared
n9730,3,0.75,1.0,1.0,1.0,0.9375,shared
n9731,4,1.0,1.0,1.0,1.0,1.0,shared
n9732,3,0.75,1.0,1.0,1.0,0.9375,shared
n9733,4,1.0,1.0,1.0,1.0,1.0,shared
n9734,4,1.0,1.0,1.0,1.0,1.0,shared
n9735,3,0.75,1.0,1.0,1.0,0.9375,shared
n9736,3,0.75,1.0,1.0,1.0,0.9375,shared
n9737,3,0.75,1.0,1.0,1.0,0.9375,shared
n9738,4,1.0,1.0,1.0,1.0,1.0,shared
n9739,4,1.0,1.0,1.0,1.0,1.0,shared
n9740,3,0.75,1.0,1.0,1.0,0.9375,shared
n9741,4,1.0,1.0,1.0,1.0,1.0,shared
n9742,4,1.0,1.0,1.0,1.0,1.0,shared
n9743,4,1.0,1.0,1.0,1.0,1.0,shared
n9744,4,1.0,1.0,1.0,1.0,1.0,shared
n9745,4,1.0,1.0,1.0,1.0,1.0,shared
n9746,4,1.0,1.0,1.0,1.0,1.0,shared
n9747,4,1.0,1.0,1.0,1.0,1.0,shared
n9748,4,1.0,1.0,1.0,1.0,1.0,shared
n9749,3,0.75,1.0,1.0,1.0,0.9375,shared
n9750,4,1.0,1.0,1.0,1.0,1.0,shared
n9751,4,1.0,0.75,1.0,1.0,0.9375,shared
n9752,3,0.75,1.0,1.0,1.0,0.9375,shared
n9753,3,0.75,1.0,1.0,1.0,0.9375,shared
n9754,3,0.75,1.0,1.0,1.0,0.9375,shared
n9755,4,1.0,1.0,1.0,1.0,1.0,shared
n9756,4,1.0,1.0,1.0,1.0,1.0,shared
n9757,4,1.0,1.0,1.0,1.0,1.0,shared
n9758,4,1.0,1.0,1.0,1.0,1.0,shared
n9759,4,1.0,1.0,1.0,1.0,1.0,shared
n9760,4,1.0,1.0,1.0,1.0,1.0,shared
n9761,3,0.75,1.0,1.0,1.0,0.9375,shared
n9762,4,1.0,1.0,1.0,1.0,1.0,shared
n9763,4,1.0,1.0,1.0,1.0,1.0,shared
n9764,3,0.75,1.0,1.0,1.0,0.9375,shared
n9765,4,1.0,1.0,1.0,1.0,1.0,shared
n9766,4,1.0,1.0,1.0,1.0,1.0,shared
n9767,3,0.75,1.0,1.0,1.0,0.9375,shared
n9768,4,1.0,1.0,1.0,1.0,1.0,shared
n9769,4,1.0,1.0,1.0,1.0,1.0,shared
n9770,4,1.0,1.0,1.0,1.0,1.0,shared
n9771,4,1.0,1.0,1.0,1.0,1.0,shared
n9772,4,1.0,1.0,1.0,1.0,1.0,shared
n9773,3,0.75,1.0,1.0,1.0,0.9375,shared
n9774,4,1.0,1.0,1.0,1.0,1.0,shared
n9775,4,1.0,1.0,1.0,1.0,1.0,shared
n9776,4,1.0,1.0,1.0,1.0,1.0,shared
n9777,4,1.0,1.0,1.0,1.0,1.0,shared
n9778,4,1.0,1.0,1.0,1.0,1.0,shared
n9779,4,1.0,1.0,1.0,1.0,1.0,shared
n9780,4,1.0,1.0,1.0,1.0,1.0,shared
n9781,3,0.75,1.0,1.0,1.0,0.9375,shared
n9782,4,1.0,1.0,1.0,1.0,1.0,shared
n9783,4,1.0,1.0,1.0,1.0,1.0,shared
n9784,4,1.0,1.0,1.0,1.0,1.0,shared
n9785,4,1.0,1.0,1.0,1.0,1.0,shared
n9786,3,0.75,1.0,1.0,1.0,0.9375,shared
n9787,3,0.75,1.0,1.0,1.0,0.9375,shared
n9788,3,0.75,1.0,1.0,1.0,0.9375,shared
n9789,4,1.0,0.5714285714285714,0.5714285714285714,1.0,0.7857142857142857,shared
n9790,4,1.0,1.0,1.0,1.0,1.0,shared
n9791,4,1.0,1.0,1.0,1.0,1.0,shared
n9792,4,1.0,1.0,1.0,1.0,1.0,shared
n9793,3,0.75,1.0,1.0,1.0,0.9375,shared
n9794,4,1.0,1.0,1.0,1.0,1.0,shared
n9795,4,1.0,1.0,1.0,1.0,1.0,shared
n9796,3,0.75,1.0,1.0,1.0,0.9375,shared
n9797,4,1.0,1.0,1.0,1.0,1.0,shared
n9798,4,1.0,1.0,1.0,1.0,1.0,shared
n9799,4,1.0,1.0,1.0,1.0,1.0,shared
n9800,3,0.75,1.0,1.0,1.0,0.9375,shared
n9801,4,1.0,1.0,1.0,1.0,1.0,shared
n9802,3,0.75,1.0,1.0,1.0,0.9375,shared
n9803,3,0.75,1.0,1.0,1.0,0.9375,shared
n9804,4,1.0,1.0,1.0,1.0,1.0,shared
n9805,3,0.75,1.0,1.0,1.0,0.9375,shared
n9806,3,0.75,1.0,1.0,1.0,0.9375,shared
n9807,4,1.0,1.0,1.0,1.0,1.0,shared
n9808,4,1.0,1.0,1.0,1.0,1.0,shared
n9809,4,1.0,1.0,1.0,1.0,1.0,shared
n9810,3,0.75,1.0,1.0,1.0,0.9375,shared
n9811,3,0.75,1.0,1.0,1.0,0.9375,shared
n9812,4,1.0,1.0,1.0,1.0,1.0,shared
n9813,4,1.0,1.0,1.0,1.0,1.0,shared
n9814,3,0.75,1.0,1.0,1.0,0.9375,shared
n9815,4,1.0,1.0,0.75,1.0,0.9375,shared
n9816,4,1.0,1.0,1.0,1.0,1.0,shared
n9817,4,1.0,1.0,1.0,1.0,1.0,shared
n9818,4,1.0,1.0,1.0,1.0,1.0,shared
n9819,4,1.0,0.75,1.0,1.0,0.9375,shared
n9820,4,1.0,1.0,1.0,1.0,1.0,shared
n9821,4,1.0,1.0,1.0,1.0,1.0,shared
n9822,4,1.0,1.0,1.0,1.0,1.0,shared
n9823,3,0.75,1.0,1.0,1.0,0.9375,shared
n9824,1,0.25,1.0,1.0,1.0,0.8125,rescued_private
n9825,3,0.75,1.0,1.0,1.0,0.9375,shared
n9826,4,1.0,1.0,1.0,1.0,1.0,shared
n9827,3,0.75,1.0,1.0,1.0,0.9375,shared
n9828,4,1.0,1.0,1.0,1.0,1.0,shared
n9829,3,0.75,1.0,1.0,1.0,0.9375,shared
n9830,4,1.0,1.0,1.0,1.0,1.0,shared
n9831,4,1.0,1.0,1.0,1.0,1.0,shared
n9832,4,1.0,1.0,1.0,1.0,1.0,shared
n9833,4,1.0,1.0,1.0,1.0,1.0,shared
n9834,4,1.0,1.0,1.0,1.0,1.0,shared
n9835,4,1.0,1.0,1.0,1.0,1.0,shared
n9836,4,1.0,1.0,1.0,1.0,1.0,shared
n9837,4,1.0,1.0,1.0,1.0,1.0,shared
n9838,3,0.75,1.0,1.0,1.0,0.9375,shared
n9839,4,1.0,1.0,1.0,1.0,1.0,shared
n9840,4,1.0,1.0,1.0,1.0,1.0,shared
n9841,4,1.0,1.0,1.0,1.0,1.0,shared
n9842,4,1.0,1.0,1.0,1.0,1.0,shared
n9843,3,0.75,1.0,1.0,1.0,0.9375,shared
n9844,4,1.0,1.0,1.0,1.0,1.0,shared
n9845,3,0.75,1.0,1.0,1.0,0.9375,shared
n9846,4,1.0,1.0,1.0,1.0,1.0,shared
n9847,3,0.75,1.0,1.0,1.0,0.9375,shared
n9848,4,1.0,1.0,1.0,1.0,1.0,shared
n9849,4,1.0,0.5,1.0,1.0,0.875,shared
n9850,4,1.0,1.0,1.0,1.0,1.0,shared
n9851,3,0.75,1.0,1.0,1.0,0.9375,shared
n9852,4,1.0,0.5,1.0,1.0,0.875,shared
n9853,3,0.75,1.0,1.0,1.0,0.9375,shared
n9854,4,1.0,1.0,1.0,1.0,1.0,shared
n9855,4,1.0,1.0,1.0,1.0,1.0,shared
n9856,4,1.0,1.0,1.0,1.0,1.0,shared
n9857,4,1.0,1.0,1.0,1.0,1.0,shared
n9858,4,1.0,1.0,1.0,1.0,1.0,shared
n9859,4,1.0,1.0,1.0,1.0,1.0,shared
n9860,3,0.75,1.0,1.0,1.0,0.9375,shared
n9861,3,0.75,1.0,1.0,1.0,0.9375,shared
n9862,4,1.0,1.0,1.0,1.0,1.0,shared
n9863,4,1.0,1.0,1.0,1.0,1.0,shared
n9864,4,1.0,1.0,1.0,1.0,1.0,shared
n9865,3,0.75,1.0,1.0,1.0,0.9375,shared
n9866,3,0.75,1.0,1.0,1.0,0.9375,shared
n9867,4,1.0,1.0,1.0,1.0,1.0,shared
n9868,4,1.0,1.0,1.0,1.0,1.0,shared
n9869,4,1.0,1.0,1.0,1.0,1.0,shared
n9870,3,0.75,1.0,1.0,1.0,0.9375,shared
