source,target,haplotype_count,path_support_fraction,source_transition_agreement,consistency_score
n19242,n13491,4,1.0,1.0,1.0
n19243,n13493,4,1.0,1.0,1.0
n19244,n13496,4,1.0,1.0,1.0
n19245,n13502,4,1.0,1.0,1.0
n19246,n5669,4,1.0,1.0,1.0
n19247,n13507,3,0.75,1.0,0.875
n19248,n11899,4,1.0,1.0,1.0
n19249,n11945,4,1.0,1.0,1.0
n1925,n3236,3,0.75,1.0,0.875
n19250,n2295,4,1.0,1.0,1.0
n19251,n13520,4,1.0,1.0,1.0
n19252,n11964,4,1.0,1.0,1.0
n19253,n13523,4,1.0,1.0,1.0
n19254,n11973,4,1.0,1.0,1.0
n19255,n12004,3,0.75,1.0,0.875
n19256,n12005,3,0.75,1.0,0.875
n19257,n3595,4,1.0,1.0,1.0
n19258,n12066,3,0.75,1.0,0.875
n19259,n13554,3,0.75,1.0,0.875
n1926,n3245,4,1.0,1.0,1.0
n19260,n12098,4,1.0,1.0,1.0
n19261,n6574,4,1.0,1.0,1.0
n19262,n6598,4,1.0,1.0,1.0
n19263,n12139,3,0.75,1.0,0.875
n19264,n6739,4,1.0,1.0,1.0
n19265,n12143,4,1.0,1.0,1.0
n19266,n13573,4,1.0,1.0,1.0
n19267,n12170,4,1.0,1.0,1.0
n19268,n13580,4,1.0,1.0,1.0
n19269,n12206,4,1.0,1.0,1.0
n1927,n6347,4,1.0,1.0,1.0
n19270,n13584,4,1.0,1.0,1.0
n19271,n13585,4,1.0,1.0,1.0
n19272,n7000,4,1.0,1.0,1.0
n19273,n12217,4,1.0,1.0,1.0
n19274,n7031,4,1.0,1.0,1.0
n19275,n5719,4,1.0,1.0,1.0
n19276,n12223,4,1.0,1.0,1.0
n19276,n13594,3,0.75,0.75,0.75
n19277,n5823,4,1.0,1.0,1.0
n19278,n13597,4,1.0,1.0,1.0
n19279,n13602,4,1.0,1.0,1.0
n1928,n6390,4,1.0,1.0,1.0
n19280,n12257,4,1.0,1.0,1.0
n19281,n12260,4,1.0,1.0,1.0
n19282,n12262,4,1.0,1.0,1.0
n19283,n13612,4,1.0,1.0,1.0
n19284,n12286,4,1.0,1.0,1.0
n19285,n12289,3,0.75,0.75,0.75
n19285,n13616,4,1.0,1.0,1.0
n19286,n6643,4,1.0,1.0,1.0
n19287,n13623,3,0.75,1.0,0.875
n19288,n6731,4,1.0,1.0,1.0
n19289,n12319,4,1.0,1.0,1.0
n1929,n7257,4,1.0,1.0,1.0
n19290,n6879,4,1.0,1.0,1.0
n19291,n13633,3,0.75,1.0,0.875
n19292,n7625,3,0.75,1.0,0.875
n19293,n12373,3,0.75,1.0,0.875
n19294,n7948,3,0.75,1.0,0.875
n19295,n7768,4,1.0,1.0,1.0
n19296,n7811,4,1.0,1.0,1.0
n19297,n12467,4,1.0,1.0,1.0
n19298,n7990,4,1.0,1.0,1.0
n19299,n8042,3,0.75,1.0,0.875
n193,n7400,4,1.0,1.0,1.0
n1930,n6423,4,1.0,1.0,1.0
n19300,n12503,3,0.75,1.0,0.875
n19300,n8053,3,0.75,1.0,0.875
n19301,n13676,4,1.0,1.0,1.0
n19302,n8244,4,1.0,1.0,1.0
n19303,n9831,4,1.0,1.0,1.0
n19304,n8264,4,1.0,1.0,1.0
n19305,n10054,4,1.0,1.0,1.0
n19306,n13695,3,0.75,1.0,0.875
n19307,n13704,4,1.0,1.0,1.0
n19308,n12599,4,1.0,1.0,1.0
n19309,n11175,3,0.75,1.0,0.875
n1931,n3638,4,1.0,1.0,1.0
n19310,n12619,3,0.75,1.0,0.875
n19311,n13721,3,0.75,1.0,0.875
n19312,n13730,3,0.75,1.0,0.875
n19313,n13733,4,1.0,1.0,1.0
n19314,n12666,4,1.0,1.0,1.0
n19315,n12673,4,1.0,1.0,1.0
n19316,n15280,4,1.0,1.0,1.0
n19317,n8709,4,1.0,1.0,1.0
n19318,n15571,4,1.0,1.0,1.0
n19319,n13741,3,0.75,1.0,0.875
n1932,n7267,3,0.75,1.0,0.875
n19320,n16205,4,1.0,1.0,1.0
n19321,n13744,4,1.0,1.0,1.0
n19322,n12699,3,0.75,1.0,0.875
n19323,n16354,4,1.0,1.0,1.0
n19324,n12716,4,1.0,1.0,1.0
n19325,n16574,4,1.0,1.0,1.0
n19326,n16787,4,1.0,1.0,1.0
n19327,n8959,4,1.0,1.0,1.0
n19328,n13760,3,0.75,0.75,0.75
n19328,n17056,4,1.0,1.0,1.0
n19328,n9017,4,1.0,1.0,1.0
n19329,n13767,4,1.0,1.0,1.0
n19329,n17246,4,1.0,1.0,1.0
n1933,n7272,4,1.0,1.0,1.0
n19330,n12759,4,1.0,1.0,1.0
n19331,n9102,3,0.75,1.0,0.875
n19332,n9191,4,1.0,1.0,1.0
n19333,n13781,4,1.0,1.0,1.0
n19334,n17952,4,1.0,1.0,1.0
n19335,n9364,4,1.0,1.0,1.0
n19336,n9380,4,1.0,1.0,1.0
n19337,n12832,4,1.0,1.0,1.0
n19338,n18359,3,0.75,1.0,0.875
n19339,n9488,4,1.0,1.0,1.0
n1934,n7527,3,0.75,1.0,0.875
n19340,n12866,4,1.0,1.0,1.0
n19341,n9563,4,1.0,1.0,1.0
n19342,n13796,3,0.75,1.0,0.875
n19343,n9636,4,1.0,1.0,1.0
n19344,n13828,4,1.0,1.0,1.0
n19345,n13831,3,0.75,1.0,0.875
n19346,n9957,3,0.75,1.0,0.875
n19347,n19958,3,0.75,1.0,0.875
n19348,n12995,4,1.0,1.0,1.0
n19349,n10100,4,1.0,1.0,1.0
n1935,n3935,4,1.0,1.0,1.0
n1935,n7529,4,1.0,1.0,1.0
n19350,n13003,4,1.0,1.0,1.0
n19351,n20520,4,1.0,1.0,1.0
n19352,n20631,3,0.75,1.0,0.875
n19353,n20944,4,1.0,1.0,1.0
n19354,n10271,4,1.0,1.0,1.0
n19355,n13863,4,1.0,1.0,1.0
n19356,n10404,4,1.0,1.0,1.0
n19357,n10449,4,1.0,1.0,1.0
n19358,n13866,4,1.0,1.0,1.0
n19359,n13062,4,1.0,1.0,1.0
n1936,n7541,4,1.0,1.0,1.0
n19360,n21773,4,1.0,1.0,1.0
n19361,n21799,4,1.0,1.0,1.0
n19362,n21805,4,1.0,1.0,1.0
n19363,n13083,3,0.75,1.0,0.875
n19364,n13084,4,1.0,1.0,1.0
n19365,n13095,3,0.75,1.0,0.875
n19366,n10587,4,1.0,1.0,1.0
n19367,n13112,4,1.0,1.0,1.0
n19368,n13877,3,0.75,1.0,0.875
n19369,n13880,4,1.0,1.0,1.0
n1937,n7549,4,1.0,1.0,1.0
n19370,n13150,3,0.75,1.0,0.875
n19371,n10790,4,1.0,1.0,1.0
n19372,n10801,4,1.0,1.0,1.0
n19373,n13194,4,1.0,1.0,1.0
n19374,n10884,4,1.0,1.0,1.0
n19375,n1552,3,0.75,1.0,0.875
n19376,n13904,4,1.0,1.0,1.0
n19377,n13204,4,1.0,1.0,1.0
n19378,n13909,4,1.0,1.0,1.0
n19379,n11041,4,1.0,1.0,1.0
n1938,n5177,4,1.0,1.0,1.0
n19380,n13239,4,1.0,1.0,1.0
n19381,n13241,3,0.75,1.0,0.875
n19382,n13242,3,0.75,1.0,0.875
n19383,n2271,3,0.75,1.0,0.875
n19384,n13930,4,1.0,1.0,1.0
n19385,n13278,3,0.75,1.0,0.875
n19386,n13932,3,0.75,1.0,0.875
n19387,n13288,4,1.0,1.0,1.0
n19388,n13345,3,0.75,1.0,0.875
n19389,n13957,4,1.0,1.0,1.0
n1939,n5295,4,1.0,1.0,1.0
n19390,n13371,4,1.0,1.0,1.0
n19391,n11411,4,1.0,1.0,1.0
n19392,n13376,4,1.0,1.0,1.0
n19392,n13961,4,1.0,1.0,1.0
n19393,n3578,4,1.0,1.0,1.0
n19394,n11441,4,1.0,1.0,1.0
n19395,n4139,4,1.0,1.0,1.0
n19396,n4322,4,1.0,1.0,1.0
n19397,n11613,4,1.0,1.0,1.0
n19398,n11688,4,1.0,1.0,1.0
n19399,n13445,3,0.75,1.0,0.875
n194,n1907,4,1.0,1.0,1.0
n1940,n6950,4,1.0,1.0,1.0
n19400,n11728,3,0.75,1.0,0.875
n19401,n11760,3,0.75,1.0,0.875
n19402,n5051,4,1.0,1.0,1.0
n19403,n11768,4,1.0,1.0,1.0
n19404,n11775,4,1.0,1.0,1.0
n19405,n14001,4,1.0,1.0,1.0
n19406,n14002,4,1.0,1.0,1.0
n19407,n11804,4,1.0,1.0,1.0
n19408,n14005,4,1.0,1.0,1.0
n19409,n11838,4,1.0,1.0,1.0
n1941,n7566,4,1.0,1.0,1.0
n19410,n11839,4,1.0,1.0,1.0
n19410,n13492,4,1.0,1.0,1.0
n19411,n11853,3,0.75,1.0,0.875
n19412,n11870,4,1.0,1.0,1.0
n19413,n11901,4,1.0,1.0,1.0
n19414,n14008,4,1.0,1.0,1.0
n19415,n11918,4,1.0,1.0,1.0
n19416,n13518,4,1.0,1.0,1.0
n19417,n13519,3,0.75,1.0,0.875
n19418,n12006,4,1.0,1.0,1.0
n19419,n6218,4,1.0,1.0,1.0
n1942,n7573,4,1.0,1.0,1.0
n19420,n13570,3,0.75,1.0,0.875
n19421,n14042,4,1.0,1.0,1.0
n19421,n14043,3,0.75,0.75,0.75
n19422,n12238,4,1.0,1.0,1.0
n19423,n7185,3,0.75,1.0,0.875
n19424,n13642,4,1.0,1.0,1.0
n19425,n14066,4,1.0,1.0,1.0
n19426,n14070,4,1.0,1.0,1.0
n19427,n13659,4,1.0,1.0,1.0
n19428,n8007,3,0.75,1.0,0.875
n19429,n14074,3,0.75,1.0,0.875
n1943,n5846,3,0.75,1.0,0.875
n19430,n8183,4,1.0,1.0,1.0
n19431,n12568,4,1.0,1.0,1.0
n19432,n8371,3,0.75,1.0,0.875
n19433,n12611,3,0.75,1.0,0.875
n19434,n14089,4,1.0,1.0,1.0
n19435,n12681,3,0.75,1.0,0.875
n19436,n14097,3,0.75,1.0,0.875
n19436,n14098,3,0.75,1.0,0.875
n19437,n14103,4,1.0,1.0,1.0
n19438,n14104,3,0.75,1.0,0.875
n19439,n9268,4,1.0,1.0,1.0
n1944,n7503,4,1.0,1.0,1.0
n19440,n13789,4,1.0,1.0,1.0
n19441,n9727,4,1.0,1.0,1.0
n19442,n13824,3,0.75,1.0,0.875
n19443,n9857,4,1.0,1.0,1.0
n19444,n9903,4,1.0,1.0,1.0
n19445,n14125,4,1.0,1.0,1.0
n19446,n13075,3,0.75,1.0,0.875
n19447,n13085,4,1.0,1.0,1.0
n19448,n14139,4,1.0,1.0,1.0
n19449,n13902,3,0.75,1.0,0.875
n1945,n7522,3,0.75,1.0,0.875
n19450,n13301,4,1.0,1.0,1.0
n19451,n13310,3,0.75,1.0,0.875
n19452,n11298,3,0.75,1.0,0.875
n19453,n14154,3,0.75,1.0,0.875
n19454,n14158,4,1.0,1.0,1.0
n19455,n14159,4,1.0,1.0,1.0
n19456,n14164,4,1.0,1.0,1.0
n19457,n11677,4,1.0,1.0,1.0
n19458,n12044,4,1.0,1.0,1.0
n19459,n14186,3,0.75,1.0,0.875
n1946,n7535,4,1.0,1.0,1.0
n19460,n14188,4,1.0,1.0,1.0
n19461,n14192,4,1.0,1.0,1.0
n19462,n13802,3,0.75,1.0,0.875
n19463,n12893,4,1.0,1.0,1.0
n19464,n14138,3,0.75,1.0,0.875
n19465,n13223,3,0.75,1.0,0.875
n19466,n13969,3,0.75,1.0,0.875
n19467,n13655,4,1.0,1.0,1.0
n19468,n13929,3,0.75,1.0,0.875
n19469,n14225,3,0.75,1.0,0.875
n1947,n6700,3,0.75,1.0,0.875
n19470,n14406,4,1.0,1.0,1.0
n19471,n14291,3,0.75,1.0,0.875
n19472,n14241,3,0.75,1.0,0.875
n19473,n14569,4,1.0,1.0,1.0
n19474,n14271,4,1.0,1.0,1.0
n19475,n15251,3,0.75,1.0,0.875
n19476,n14310,4,1.0,1.0,1.0
n19477,n14313,4,1.0,1.0,1.0
n19478,n14315,4,1.0,1.0,1.0
n19479,n14249,3,0.75,1.0,0.875
n1948,n7595,4,1.0,1.0,1.0
n19480,n15489,4,1.0,1.0,1.0
n19481,n14601,4,1.0,1.0,1.0
n19482,n15560,3,0.75,1.0,0.875
n19483,n14250,4,1.0,1.0,1.0
n19484,n14252,4,1.0,1.0,1.0
n19485,n14342,3,0.75,1.0,0.875
n19486,n14343,4,1.0,1.0,1.0
n19486,n15858,4,1.0,1.0,1.0
n19487,n15863,4,1.0,1.0,1.0
n19488,n14352,4,1.0,1.0,1.0
n19489,n14716,4,1.0,1.0,1.0
n1949,n7422,4,1.0,1.0,1.0
n19490,n14370,4,1.0,1.0,1.0
n19491,n14375,3,0.75,1.0,0.875
n19492,n14818,3,0.75,1.0,0.875
n19493,n14851,4,1.0,1.0,1.0
n19494,n14278,3,0.75,1.0,0.875
n19495,n14426,4,1.0,1.0,1.0
n19496,n14991,4,1.0,1.0,1.0
n19497,n14282,4,1.0,1.0,1.0
n19498,n14462,4,1.0,1.0,1.0
n19499,n14471,4,1.0,1.0,1.0
n195,n7473,4,1.0,1.0,1.0
n1950,n7567,4,1.0,1.0,1.0
n19500,n18008,4,1.0,1.0,1.0
n19501,n14294,4,1.0,1.0,1.0
n19502,n15202,4,1.0,1.0,1.0
n19503,n18511,3,0.75,1.0,0.875
n19504,n14504,3,0.75,1.0,0.875
n19505,n14305,4,1.0,1.0,1.0
n19506,n14306,4,1.0,1.0,1.0
n19507,n14533,4,1.0,1.0,1.0
n19508,n15371,4,1.0,1.0,1.0
n19509,n15399,4,1.0,1.0,1.0
n1951,n7077,4,1.0,1.0,1.0
n19510,n15412,4,1.0,1.0,1.0
n19511,n14557,3,0.75,1.0,0.875
n19512,n14575,3,0.75,1.0,0.875
n19513,n19505,4,1.0,1.0,1.0
n19514,n14324,3,0.75,1.0,0.875
n19514,n19512,3,0.75,1.0,0.875
n19515,n14591,4,1.0,1.0,1.0
n19516,n14610,4,1.0,1.0,1.0
n19517,n15592,4,1.0,1.0,1.0
n19518,n14620,4,1.0,1.0,1.0
n19519,n14330,4,1.0,1.0,1.0
n1952,n7465,4,1.0,1.0,1.0
n19520,n20304,3,0.75,1.0,0.875
n19521,n15682,4,1.0,1.0,1.0
n19522,n15711,4,1.0,1.0,1.0
n19523,n14334,4,1.0,1.0,1.0
n19524,n20922,3,0.75,1.0,0.875
n19525,n15815,4,1.0,1.0,1.0
n19526,n15842,3,0.75,1.0,0.875
n19527,n14351,4,1.0,1.0,1.0
n19528,n14693,3,0.75,1.0,0.875
n19529,n16046,4,1.0,1.0,1.0
n1953,n7551,4,1.0,1.0,1.0
n19530,n14354,3,0.75,1.0,0.875
n19531,n1098,3,0.75,1.0,0.875
n19532,n14744,4,1.0,1.0,1.0
n19533,n16298,4,1.0,1.0,1.0
n19534,n14760,4,1.0,1.0,1.0
n19535,n16312,4,1.0,1.0,1.0
n19536,n1871,4,1.0,1.0,1.0
n19537,n2336,4,1.0,1.0,1.0
n19538,n2637,4,1.0,1.0,1.0
n19539,n2702,4,1.0,1.0,1.0
n1954,n7618,4,1.0,1.0,1.0
n19540,n14793,4,1.0,1.0,1.0
n19541,n16499,3,0.75,1.0,0.875
n19542,n14822,4,1.0,1.0,1.0
n19543,n16587,4,1.0,1.0,1.0
n19544,n14827,4,1.0,1.0,1.0
n19545,n14833,4,1.0,1.0,1.0
n19546,n14387,4,1.0,1.0,1.0
n19547,n16726,4,1.0,1.0,1.0
n19548,n14389,4,1.0,1.0,1.0
n19549,n4737,4,1.0,1.0,1.0
n1955,n8064,4,1.0,1.0,1.0
n19550,n16819,4,1.0,1.0,1.0
n19551,n14890,4,1.0,1.0,1.0
n19552,n17015,4,1.0,1.0,1.0
n19553,n17042,4,1.0,1.0,1.0
n19554,n14410,4,1.0,1.0,1.0
n19555,n6453,3,0.75,1.0,0.875
n19556,n14417,4,1.0,1.0,1.0
n19557,n14419,4,1.0,1.0,1.0
n19558,n6610,4,1.0,1.0,1.0
n19559,n17287,4,1.0,1.0,1.0
n1956,n7647,4,1.0,1.0,1.0
n19560,n7371,4,1.0,1.0,1.0
n19561,n14428,3,0.75,1.0,0.875
n19562,n14998,3,0.75,1.0,0.875
n19563,n15004,4,1.0,1.0,1.0
n19564,n17623,4,1.0,1.0,1.0
n19565,n14448,4,1.0,1.0,1.0
n19566,n17777,4,1.0,1.0,1.0
n19567,n15061,3,0.75,1.0,0.875
n19568,n17902,4,1.0,1.0,1.0
n19569,n15138,4,1.0,1.0,1.0
n1957,n7808,3,0.75,1.0,0.875
n19570,n10233,4,1.0,1.0,1.0
n19571,n10417,4,1.0,1.0,1.0
n19572,n10559,4,1.0,1.0,1.0
n19572,n18317,4,1.0,1.0,1.0
n19573,n14487,4,1.0,1.0,1.0
n19574,n14492,4,1.0,1.0,1.0
n19575,n18378,4,1.0,1.0,1.0
n19576,n18472,3,0.75,1.0,0.875
n19577,n18628,4,1.0,1.0,1.0
n19578,n15275,4,1.0,1.0,1.0
n19579,n15277,4,1.0,1.0,1.0
n1958,n7821,3,0.75,1.0,0.875
n19580,n15288,4,1.0,1.0,1.0
n19581,n11865,4,1.0,1.0,1.0
n19582,n15297,3,0.75,1.0,0.875
n19583,n18786,4,1.0,1.0,1.0
n19584,n12290,4,1.0,1.0,1.0
n19585,n18883,4,1.0,1.0,1.0
n19586,n12443,4,1.0,1.0,1.0
n19587,n18975,4,1.0,1.0,1.0
n19588,n18989,3,0.75,1.0,0.875
n19589,n15359,3,0.75,1.0,0.875
n1959,n9000,3,0.75,1.0,0.875
n19590,n13196,4,1.0,1.0,1.0
n19591,n13224,3,0.75,1.0,0.875
n19592,n14544,4,1.0,1.0,1.0
n19593,n15456,3,0.75,1.0,0.875
n19594,n15460,4,1.0,1.0,1.0
n19595,n14563,4,1.0,1.0,1.0
n19596,n14576,3,0.75,1.0,0.875
n19596,n15482,3,0.75,1.0,0.875
n19597,n14347,4,1.0,1.0,1.0
n19598,n15499,4,1.0,1.0,1.0
n19599,n15508,4,1.0,1.0,1.0
n196,n1948,4,1.0,1.0,1.0
n196,n601,4,1.0,1.0,1.0
n1960,n7703,3,0.75,1.0,0.875
n19600,n14588,4,1.0,1.0,1.0
n19601,n15514,3,0.75,1.0,0.875
n19602,n14595,4,1.0,1.0,1.0
n19602,n14596,4,1.0,1.0,1.0
n19603,n14597,4,1.0,1.0,1.0
n19604,n14605,4,1.0,1.0,1.0
n19605,n15082,3,0.75,1.0,0.875
n19606,n15312,3,0.75,1.0,0.875
n19607,n15608,3,0.75,1.0,0.875
n19608,n15628,4,1.0,1.0,1.0
n19609,n20157,4,1.0,1.0,1.0
n1961,n7732,4,1.0,1.0,1.0
n19610,n15663,4,1.0,1.0,1.0
n19611,n20437,4,1.0,1.0,1.0
n19612,n20490,4,1.0,1.0,1.0
n19613,n14636,4,1.0,1.0,1.0
n19614,n20792,4,1.0,1.0,1.0
n19615,n20812,3,0.75,1.0,0.875
n19616,n18232,4,1.0,1.0,1.0
n19617,n20968,4,1.0,1.0,1.0
n19618,n15792,3,0.75,1.0,0.875
n19619,n21194,4,1.0,1.0,1.0
n1962,n9460,4,1.0,1.0,1.0
n19620,n14661,4,1.0,1.0,1.0
n19621,n20069,3,0.75,1.0,0.875
n19622,n15841,4,1.0,1.0,1.0
n19623,n14668,4,1.0,1.0,1.0
n19624,n21568,4,1.0,1.0,1.0
n19625,n14677,4,1.0,1.0,1.0
n19626,n14678,4,1.0,1.0,1.0
n19627,n21631,4,1.0,1.0,1.0
n19628,n15910,3,0.75,1.0,0.875
n19629,n21333,4,1.0,1.0,1.0
n1963,n7738,4,1.0,1.0,1.0
n19630,n21814,4,1.0,1.0,1.0
n19631,n129,4,1.0,1.0,1.0
n19632,n15982,4,1.0,1.0,1.0
n19633,n497,4,1.0,1.0,1.0
n19634,n16018,4,1.0,1.0,1.0
n19635,n14699,4,1.0,1.0,1.0
n19636,n14701,4,1.0,1.0,1.0
n19637,n348,4,1.0,1.0,1.0
n19638,n14705,4,1.0,1.0,1.0
n19639,n14706,4,1.0,1.0,1.0
n1964,n9755,4,1.0,1.0,1.0
n19640,n16071,4,1.0,1.0,1.0
n19641,n16074,4,1.0,1.0,1.0
n19642,n2038,4,1.0,1.0,1.0
n19643,n708,3,0.75,1.0,0.875
n19644,n770,4,1.0,1.0,1.0
n19645,n14720,3,0.75,1.0,0.875
n19646,n952,4,1.0,1.0,1.0
n19647,n14727,4,1.0,1.0,1.0
n19648,n1017,3,0.75,1.0,0.875
n19649,n14731,3,0.75,1.0,0.875
n1965,n10033,4,1.0,1.0,1.0
n19650,n16157,4,1.0,1.0,1.0
n19651,n4189,4,1.0,1.0,1.0
n19652,n4359,4,1.0,1.0,1.0
n19653,n1209,4,1.0,1.0,1.0
n19654,n16185,4,1.0,1.0,1.0
n19655,n14741,4,1.0,1.0,1.0
n19656,n1329,4,1.0,1.0,1.0
n19657,n16216,4,1.0,1.0,1.0
n19658,n16228,4,1.0,1.0,1.0
n19659,n5523,4,1.0,1.0,1.0
n1966,n8334,4,1.0,1.0,1.0
n19660,n16237,4,1.0,1.0,1.0
n19661,n1500,4,1.0,1.0,1.0
n19662,n1608,3,0.75,1.0,0.875
n19663,n6660,4,1.0,1.0,1.0
n19664,n14762,4,1.0,1.0,1.0
n19665,n16327,4,1.0,1.0,1.0
n19666,n2042,4,1.0,1.0,1.0
n19667,n16334,3,0.75,1.0,0.875
n19668,n8324,3,0.75,1.0,0.875
n19669,n16366,4,1.0,1.0,1.0
n1967,n11066,4,1.0,1.0,1.0
n19670,n9427,3,0.75,1.0,0.875
n19671,n16428,4,1.0,1.0,1.0
n19672,n2585,4,1.0,1.0,1.0
n19673,n14787,3,0.75,1.0,0.875
n19674,n16450,4,1.0,1.0,1.0
n19675,n11244,3,0.75,1.0,0.875
n19676,n16451,4,1.0,1.0,1.0
n19677,n14795,4,1.0,1.0,1.0
n19678,n2951,4,1.0,1.0,1.0
n19679,n14803,4,1.0,1.0,1.0
n1968,n7671,4,1.0,1.0,1.0
n19680,n16532,4,1.0,1.0,1.0
n19681,n3350,4,1.0,1.0,1.0
n19682,n13919,4,1.0,1.0,1.0
n19683,n14830,4,1.0,1.0,1.0
n19684,n14938,3,0.75,1.0,0.875
n19685,n15077,4,1.0,1.0,1.0
n19686,n16639,3,0.75,1.0,0.875
n19687,n4028,4,1.0,1.0,1.0
n19688,n15817,3,0.75,1.0,0.875
n19689,n4173,4,1.0,1.0,1.0
n1969,n7856,4,1.0,1.0,1.0
n19690,n16242,4,1.0,1.0,1.0
n19691,n14844,4,1.0,1.0,1.0
n19692,n4340,4,1.0,1.0,1.0
n19693,n4354,4,1.0,1.0,1.0
n19694,n14845,4,1.0,1.0,1.0
n19695,n16721,4,1.0,1.0,1.0
n19696,n16730,4,1.0,1.0,1.0
n19697,n16750,4,1.0,1.0,1.0
n19698,n4629,4,1.0,1.0,1.0
n19699,n18352,4,1.0,1.0,1.0
n197,n7631,4,1.0,1.0,1.0
n1970,n7860,4,1.0,1.0,1.0
n19700,n4693,4,1.0,1.0,1.0
n19701,n16772,4,1.0,1.0,1.0
n19702,n4828,3,0.75,1.0,0.875
n19703,n14865,4,1.0,1.0,1.0
n19704,n4930,4,1.0,1.0,1.0
n19705,n14871,4,1.0,1.0,1.0
n19706,n5043,4,1.0,1.0,1.0
n19707,n20405,4,1.0,1.0,1.0
n19708,n5126,4,1.0,1.0,1.0
n19709,n16862,4,1.0,1.0,1.0
n1971,n7679,4,1.0,1.0,1.0
n19710,n5187,4,1.0,1.0,1.0
n19711,n14879,4,1.0,1.0,1.0
n19712,n21026,4,1.0,1.0,1.0
n19713,n5223,4,1.0,1.0,1.0
n19714,n21384,4,1.0,1.0,1.0
n19715,n5305,4,1.0,1.0,1.0
n19716,n14888,4,1.0,1.0,1.0
n19717,n16917,4,1.0,1.0,1.0
n19718,n5388,4,1.0,1.0,1.0
n19719,n14891,4,1.0,1.0,1.0
n1972,n8625,4,1.0,1.0,1.0
n19720,n5630,4,1.0,1.0,1.0
n19721,n1653,4,1.0,1.0,1.0
n19722,n14906,4,1.0,1.0,1.0
n19723,n5825,4,1.0,1.0,1.0
n19723,n5826,4,1.0,1.0,1.0
n19724,n17060,3,0.75,1.0,0.875
n19725,n17099,4,1.0,1.0,1.0
n19726,n2929,4,1.0,1.0,1.0
n19727,n6406,4,1.0,1.0,1.0
n19728,n17146,3,0.75,1.0,0.875
n19729,n3737,4,1.0,1.0,1.0
n1973,n14146,4,1.0,1.0,1.0
n19730,n17175,4,1.0,1.0,1.0
n19731,n14935,4,1.0,1.0,1.0
n19732,n17178,4,1.0,1.0,1.0
n19733,n14943,4,1.0,1.0,1.0
n19734,n17224,3,0.75,1.0,0.875
n19735,n17257,4,1.0,1.0,1.0
n19735,n4908,4,1.0,1.0,1.0
n19736,n6909,4,1.0,1.0,1.0
n19737,n6921,4,1.0,1.0,1.0
n19738,n5378,4,1.0,1.0,1.0
n19739,n5648,4,1.0,1.0,1.0
n1974,n7876,3,0.75,1.0,0.875
n19740,n17356,3,0.75,1.0,0.875
n19741,n14969,4,1.0,1.0,1.0
n19742,n17387,3,0.75,1.0,0.875
n19743,n14971,4,1.0,1.0,1.0
n19744,n17441,3,0.75,1.0,0.875
n19745,n7439,4,1.0,1.0,1.0
n19746,n7253,4,1.0,1.0,1.0
n19746,n7514,4,1.0,1.0,1.0
n19747,n14990,4,1.0,1.0,1.0
n19748,n7623,4,1.0,1.0,1.0
n19749,n7756,3,0.75,1.0,0.875
n1975,n8702,3,0.75,1.0,0.875
n19750,n7718,4,1.0,1.0,1.0
n19751,n7746,4,1.0,1.0,1.0
n19752,n17558,4,1.0,1.0,1.0
n19753,n14997,3,0.75,1.0,0.875
n19754,n8595,3,0.75,1.0,0.875
n19755,n15006,4,1.0,1.0,1.0
n19756,n8991,4,1.0,1.0,1.0
n19757,n15012,4,1.0,1.0,1.0
n19758,n9248,4,1.0,1.0,1.0
n19759,n15024,4,1.0,1.0,1.0
n1976,n7686,4,1.0,1.0,1.0
n19760,n8136,3,0.75,1.0,0.875
n19761,n9644,3,0.75,1.0,0.875
n19762,n8323,4,1.0,1.0,1.0
n19763,n17682,4,1.0,1.0,1.0
n19764,n17685,4,1.0,1.0,1.0
n19765,n15037,4,1.0,1.0,1.0
n19766,n8480,4,1.0,1.0,1.0
n19767,n12120,4,1.0,1.0,1.0
n19768,n12341,4,1.0,1.0,1.0
n19768,n15045,4,1.0,1.0,1.0
n19769,n8676,3,0.75,1.0,0.875
n1977,n16060,4,1.0,1.0,1.0
n19770,n8762,3,0.75,1.0,0.875
n19771,n15059,4,1.0,1.0,1.0
n19772,n8818,4,1.0,1.0,1.0
n19773,n16382,3,0.75,1.0,0.875
n19774,n17837,3,0.75,1.0,0.875
n19775,n17852,4,1.0,1.0,1.0
n19776,n17856,4,1.0,1.0,1.0
n19777,n8985,4,1.0,1.0,1.0
n19778,n17919,4,1.0,1.0,1.0
n19779,n17923,4,1.0,1.0,1.0
n1978,n16423,4,1.0,1.0,1.0
n19780,n15090,4,1.0,1.0,1.0
n19781,n9180,4,1.0,1.0,1.0
n19782,n9236,4,1.0,1.0,1.0
n19783,n17786,3,0.75,1.0,0.875
n19784,n17794,4,1.0,1.0,1.0
n19785,n17817,4,1.0,1.0,1.0
n19786,n9300,3,0.75,1.0,0.875
n19787,n15110,3,0.75,1.0,0.875
n19788,n18175,4,1.0,1.0,1.0
n19789,n9417,4,1.0,1.0,1.0
n1979,n16989,4,1.0,1.0,1.0
n19790,n18696,4,1.0,1.0,1.0
n19791,n9619,3,0.75,1.0,0.875
n19792,n18071,4,1.0,1.0,1.0
n19793,n15125,3,0.75,1.0,0.875
n19794,n9756,4,1.0,1.0,1.0
n19795,n19533,4,1.0,1.0,1.0
